Time,Value
0.532155,2.394177
0.533823,2.399120
0.535491,2.404038
0.537159,2.408932
0.538827,2.413802
0.540496,2.418647
0.542164,2.423468
0.543832,2.428264
0.545500,2.433035
0.547168,2.437782
0.548837,2.442505
0.550505,2.447202
0.552173,2.451875
0.553841,2.456523
0.555509,2.461146
0.557177,2.465744
0.558846,2.470317
0.560514,2.474865
0.562182,2.479388
0.563850,2.483886
0.565518,2.488358
0.567187,2.492805
0.568855,2.497228
0.570523,2.501624
0.572191,2.505996
0.573859,2.510342
0.575528,2.514662
0.577196,2.518957
0.578864,2.523226
0.580532,2.527470
0.582200,2.531688
0.583869,2.535881
0.585537,2.540048
0.587205,2.544188
0.588873,2.548304
0.590541,2.552393
0.592210,2.556456
0.593878,2.560493
0.595546,2.564505
0.597214,2.568490
0.598882,2.572449
0.600551,2.576382
0.602219,2.580289
0.603887,2.584170
0.605555,2.588024
0.607223,2.591852
0.608892,2.595654
0.610560,2.599430
0.612228,2.603179
0.613896,2.606901
0.615564,2.610597
0.617233,2.614267
0.618901,2.617910
0.620569,2.621526
0.622237,2.625116
0.623905,2.628679
0.625574,2.632215
0.627242,2.635725
0.628910,2.639207
0.630578,2.642663
0.632246,2.646092
0.633914,2.649494
0.635583,2.652870
0.637251,2.656218
0.638919,2.659539
0.640587,2.662833
0.642255,2.666100
0.643924,2.669340
0.645592,2.672553
0.647260,2.675739
0.648928,2.678897
0.650596,2.682028
0.652265,2.685132
0.653933,2.688209
0.655601,2.691258
0.657269,2.694280
0.658937,2.697274
0.660606,2.700241
0.662274,2.703181
0.663942,2.706093
0.665610,2.708977
0.667278,2.711834
0.668947,2.714663
0.670615,2.717465
0.672283,2.720239
0.673951,2.722986
0.675619,2.725704
0.677288,2.728395
0.678956,2.731058
0.680624,2.733694
0.682292,2.736301
0.683960,2.738881
0.685629,2.741433
0.687297,2.743957
0.688965,2.746453
0.690633,2.748921
0.692301,2.751361
0.693970,2.753773
0.695638,2.756157
0.697306,2.758513
0.698974,2.760841
0.700642,2.763141
0.702311,2.765412
0.703979,2.767656
0.705647,2.769871
0.707315,2.772058
0.708983,2.774217
0.710652,2.776348
0.712320,2.778450
0.713988,2.780525
0.715656,2.782570
0.717324,2.784588
0.718992,2.786577
0.720661,2.788538
0.722329,2.790470
0.723997,2.792374
0.725665,2.794250
0.727333,2.796097
0.729002,2.797916
0.730670,2.799706
0.732338,2.801468
0.734006,2.803201
0.735674,2.804906
0.737343,2.806582
0.739011,2.808229
0.740679,2.809848
0.742347,2.811439
0.744015,2.813000
0.745684,2.814533
0.747352,2.816038
0.749020,2.817513
0.750688,2.818960
0.752356,2.820379
0.754025,2.821768
0.755693,2.823129
0.757361,2.824461
0.759029,2.825765
0.760697,2.827040
0.762366,2.828285
0.764034,2.829502
0.765702,2.830691
0.767370,2.831850
0.769038,2.832981
0.770707,2.834082
0.772375,2.835155
0.774043,2.836199
0.775711,2.837214
0.777379,2.838201
0.779048,2.839158
0.780716,2.840087
0.782384,2.840986
0.784052,2.841857
0.785720,2.842698
0.787389,2.843511
0.789057,2.844295
0.790725,2.845050
0.792393,2.845775
0.794061,2.846472
0.795730,2.847140
0.797398,2.847779
0.799066,2.848389
0.800734,2.848970
0.802402,2.849522
0.804070,2.850045
0.805739,2.850539
0.807407,2.851003
0.809075,2.851439
0.810743,2.851846
0.812411,2.852224
0.814080,2.852572
0.815748,2.852892
0.817416,2.853183
0.819084,2.853444
0.820752,2.853677
0.822421,2.853880
0.824089,2.854054
0.825757,2.854200
0.827425,2.854316
0.829093,2.854403
0.830762,2.854461
0.832430,2.854490
0.834098,2.854490
0.835766,2.854461
0.837434,2.854403
0.839103,2.854316
0.840771,2.854200
0.842439,2.854054
0.844107,2.853880
0.845775,2.853677
0.847444,2.853444
0.849112,2.853183
0.850780,2.852892
0.852448,2.852572
0.854116,2.852224
0.855785,2.851846
0.857453,2.851439
0.859121,2.851003
0.860789,2.850539
0.862457,2.850045
0.864126,2.849522
0.865794,2.848970
0.867462,2.848389
0.869130,2.847779
0.870798,2.847140
0.872467,2.846472
0.874135,2.845775
0.875803,2.845050
0.877471,2.844295
0.879139,2.843511
0.880808,2.842698
0.882476,2.841857
0.884144,2.840986
0.885812,2.840087
0.887480,2.839158
0.889148,2.838201
0.890817,2.837214
0.892485,2.836199
0.894153,2.835155
0.895821,2.834082
0.897489,2.832981
0.899158,2.831850
0.900826,2.830691
0.902494,2.829502
0.904162,2.828285
0.905830,2.827039
0.907499,2.825765
0.909167,2.824461
0.910835,2.823129
0.912503,2.821768
0.914171,2.820379
0.915840,2.818960
0.917508,2.817513
0.919176,2.816038
0.920844,2.814533
0.922512,2.813000
0.924181,2.811439
0.925849,2.809848
0.927517,2.808229
0.929185,2.806582
0.930853,2.804906
0.932522,2.803201
0.934190,2.801468
0.935858,2.799706
0.937526,2.797916
0.939194,2.796097
0.940863,2.794250
0.942531,2.792374
0.944199,2.790470
0.945867,2.788538
0.947535,2.786577
0.949204,2.784588
0.950872,2.782570
0.952540,2.780525
0.954208,2.778450
0.955876,2.776348
0.957545,2.774217
0.959213,2.772058
0.960881,2.769871
0.962549,2.767656
0.964217,2.765412
0.965886,2.763141
0.967554,2.760841
0.969222,2.758513
0.970890,2.756157
0.972558,2.753773
0.974226,2.751361
0.975895,2.748921
0.977563,2.746453
0.979231,2.743957
0.980899,2.741433
0.982567,2.738881
0.984236,2.736301
0.985904,2.733694
0.987572,2.731058
0.989240,2.728395
0.990908,2.725704
0.992577,2.722986
