Time,Value
0.000000,-0.000000
0.010010,0.002086
0.020020,0.004130
0.030030,0.006132
0.040040,0.008092
0.050050,0.010009
0.060060,0.011885
0.070070,0.013718
0.080080,0.015509
0.090090,0.017258
0.100100,0.018964
0.110110,0.020629
0.120120,0.022251
0.130130,0.023831
0.140140,0.025369
0.150150,0.026864
0.160160,0.028318
0.170170,0.029729
0.180180,0.031098
0.190190,0.032425
0.200200,0.033709
0.210210,0.034952
0.220220,0.036152
0.230230,0.037310
0.240240,0.038426
0.250250,0.039500
0.260260,0.040532
0.270270,0.041521
0.280280,0.042468
0.290290,0.043373
0.300300,0.044236
0.310310,0.045056
0.320320,0.045835
0.330330,0.046571
0.340340,0.047265
0.350350,0.047917
0.360360,0.048526
0.370370,0.049094
0.380380,0.049619
0.390390,0.050102
0.400400,0.050543
0.410410,0.050942
0.420420,0.051298
0.430430,0.051613
0.440440,0.051885
0.450450,0.052115
0.460460,0.052302
0.470470,0.052448
0.480480,0.052551
0.490490,0.052613
0.500501,0.052632
0.510511,0.052608
0.520521,0.052543
0.530531,0.052435
0.540541,0.052286
0.550551,0.052094
0.560561,0.051859
0.570571,0.051583
0.580581,0.051265
0.590591,0.050904
0.600601,0.050501
0.610611,0.050056
0.620621,0.049569
0.630631,0.049039
0.640641,0.048467
0.650651,0.047854
0.660661,0.047198
0.670671,0.046499
0.680681,0.045759
0.690691,0.044976
0.700701,0.044151
0.710711,0.043284
0.720721,0.042375
0.730731,0.041424
0.740741,0.040430
0.750751,0.039395
0.760761,0.038317
0.770771,0.037196
0.780781,0.036034
0.790791,0.034830
0.800801,0.033583
0.810811,0.032294
0.820821,0.030963
0.830831,0.029590
0.840841,0.028174
0.850851,0.026717
0.860861,0.025217
0.870871,0.023675
0.880881,0.022090
0.890891,0.020464
0.900901,0.018795
0.910911,0.017085
0.920921,0.015332
0.930931,0.013537
0.940941,0.011699
0.950951,0.009820
0.960961,0.007898
0.970971,0.005934
0.980981,0.003928
0.990991,0.001880
1.001001,-0.000211
1.011011,-0.002344
1.021021,-0.004519
1.031031,-0.006736
1.041041,-0.008995
1.051051,-0.011296
1.061061,-0.013640
1.071071,-0.016026
1.081081,-0.018454
1.091091,-0.020924
1.101101,-0.023436
1.111111,-0.025991
1.121121,-0.028588
1.131131,-0.031227
1.141141,-0.033908
1.151151,-0.036631
1.161161,-0.039397
1.171171,-0.042204
1.181181,-0.045054
1.191191,-0.047946
1.201201,-0.050881
1.211211,-0.053857
1.221221,-0.056876
1.231231,-0.059937
1.241241,-0.063040
1.251251,-0.066185
1.261261,-0.069372
1.271271,-0.072602
1.281281,-0.075874
1.291291,-0.079188
1.301301,-0.082544
1.311311,-0.085942
1.321321,-0.089383
1.331331,-0.092866
1.341341,-0.096391
1.351351,-0.099958
1.361361,-0.103567
1.371371,-0.107219
1.381381,-0.110912
1.391391,-0.114648
1.401401,-0.118426
1.411411,-0.122246
1.421421,-0.126109
1.431431,-0.130014
1.441441,-0.133960
1.451451,-0.137949
1.461461,-0.141981
1.471471,-0.146054
1.481481,-0.150170
1.491491,-0.154327
1.501502,-0.158527
1.511512,-0.162770
1.521522,-0.167054
1.531532,-0.171380
1.541542,-0.175749
1.551552,-0.180160
1.561562,-0.184613
1.571572,-0.189109
1.581582,-0.193646
1.591592,-0.198226
1.601602,-0.202848
1.611612,-0.207512
1.621622,-0.212218
1.631632,-0.216966
1.641642,-0.221757
1.651652,-0.226590
1.661662,-0.231465
1.671672,-0.236382
1.681682,-0.241341
1.691692,-0.246343
1.701702,-0.251387
1.711712,-0.256473
1.721722,-0.261601
1.731732,-0.266771
1.741742,-0.271984
1.751752,-0.277238
1.761762,-0.282535
1.771772,-0.287874
1.781782,-0.293256
1.791792,-0.298679
1.801802,-0.304145
1.811812,-0.309653
1.821822,-0.315203
1.831832,-0.320795
1.841842,-0.326429
1.851852,-0.332106
1.861862,-0.337825
1.871872,-0.343586
1.881882,-0.349389
1.891892,-0.355234
1.901902,-0.361122
1.911912,-0.367052
1.921922,-0.373024
1.931932,-0.379038
1.941942,-0.385094
1.951952,-0.391193
1.961962,-0.397333
1.971972,-0.403516
1.981982,-0.409741
1.991992,-0.416008
2.002002,-0.422317
2.012012,-0.428647
2.022022,-0.434987
2.032032,-0.441337
2.042042,-0.447699
2.052052,-0.454070
2.062062,-0.460452
2.072072,-0.466845
2.082082,-0.473249
2.092092,-0.479662
2.102102,-0.486087
2.112112,-0.492522
2.122122,-0.498967
2.132132,-0.505423
2.142142,-0.511890
2.152152,-0.518367
2.162162,-0.524855
2.172172,-0.531353
2.182182,-0.537862
2.192192,-0.544381
2.202202,-0.550911
2.212212,-0.557452
2.222222,-0.564003
2.232232,-0.570564
2.242242,-0.577136
2.252252,-0.583719
2.262262,-0.590312
2.272272,-0.596916
2.282282,-0.603530
2.292292,-0.610155
2.302302,-0.616790
2.312312,-0.623436
2.322322,-0.630093
2.332332,-0.636760
2.342342,-0.643437
2.352352,-0.650125
2.362362,-0.656824
2.372372,-0.663533
2.382382,-0.670253
2.392392,-0.676983
2.402402,-0.683724
2.412412,-0.690475
2.422422,-0.697237
2.432432,-0.704010
2.442442,-0.710793
2.452452,-0.717586
2.462462,-0.724391
2.472472,-0.731205
2.482482,-0.738030
2.492492,-0.744866
2.502503,-0.751713
2.512513,-0.758569
2.522523,-0.765437
2.532533,-0.772315
2.542543,-0.779203
2.552553,-0.786102
2.562563,-0.793012
2.572573,-0.799932
2.582583,-0.806863
2.592593,-0.813804
2.602603,-0.820756
2.612613,-0.827718
2.622623,-0.834691
2.632633,-0.841675
2.642643,-0.848668
2.652653,-0.855673
2.662663,-0.862688
2.672673,-0.869714
2.682683,-0.876750
2.692693,-0.883797
2.702703,-0.890854
2.712713,-0.897922
2.722723,-0.905000
2.732733,-0.912089
2.742743,-0.919188
2.752753,-0.926298
2.762763,-0.933419
2.772773,-0.940550
2.782783,-0.947692
2.792793,-0.954844
2.802803,-0.962007
2.812813,-0.969180
2.822823,-0.976364
2.832833,-0.983558
2.842843,-0.990763
2.852853,-0.997979
2.862863,-1.005205
2.872873,-1.012441
2.882883,-1.019688
2.892893,-1.026946
2.902903,-1.034214
2.912913,-1.041493
2.922923,-1.048782
2.932933,-1.056082
2.942943,-1.063392
2.952953,-1.070713
2.962963,-1.078045
2.972973,-1.085387
2.982983,-1.092740
2.992993,-1.100103
3.003003,-1.107476
3.013013,-1.114861
3.023023,-1.122255
3.033033,-1.129661
3.043043,-1.137077
3.053053,-1.144503
3.063063,-1.151940
3.073073,-1.159388
3.083083,-1.166846
3.093093,-1.174314
3.103103,-1.181793
3.113113,-1.189283
3.123123,-1.196783
3.133133,-1.204294
3.143143,-1.211815
3.153153,-1.219347
3.163163,-1.226890
3.173173,-1.234443
3.183183,-1.242006
3.193193,-1.249580
3.203203,-1.257165
3.213213,-1.264760
3.223223,-1.272366
3.233233,-1.279982
3.243243,-1.287609
3.253253,-1.295246
3.263263,-1.302894
3.273273,-1.310553
3.283283,-1.318222
3.293293,-1.325901
3.303303,-1.333592
3.313313,-1.341292
3.323323,-1.349003
3.333333,-1.356725
3.343343,-1.364457
3.353353,-1.372200
3.363363,-1.379954
3.373373,-1.387718
3.383383,-1.395492
3.393393,-1.403277
3.403403,-1.411073
3.413413,-1.418879
3.423423,-1.426696
3.433433,-1.434523
3.443443,-1.442361
3.453453,-1.450209
3.463463,-1.458068
3.473473,-1.465937
3.483483,-1.473817
3.493493,-1.481708
3.503504,-1.489609
3.513514,-1.497520
3.523524,-1.505442
3.533534,-1.513375
3.543544,-1.521318
3.553554,-1.529272
3.563564,-1.537237
3.573574,-1.545211
3.583584,-1.553197
3.593594,-1.561193
3.603604,-1.569199
3.613614,-1.577216
3.623624,-1.585244
3.633634,-1.593282
3.643644,-1.601331
3.653654,-1.609390
3.663664,-1.617460
3.673674,-1.625540
3.683684,-1.633631
3.693694,-1.641733
3.703704,-1.649845
3.713714,-1.657967
3.723724,-1.666100
3.733734,-1.674244
3.743744,-1.682398
3.753754,-1.690563
3.763764,-1.698738
3.773774,-1.706924
3.783784,-1.715121
3.793794,-1.723327
3.803804,-1.731545
3.813814,-1.739773
3.823824,-1.748012
3.833834,-1.756261
3.843844,-1.764520
3.853854,-1.772791
3.863864,-1.781071
3.873874,-1.789363
3.883884,-1.797664
3.893894,-1.805977
3.903904,-1.814300
3.913914,-1.822633
3.923924,-1.830977
3.933934,-1.839332
3.943944,-1.847697
3.953954,-1.856073
3.963964,-1.864459
3.973974,-1.872856
3.983984,-1.881263
3.993994,-1.889681
4.004004,-1.898107
4.014014,-1.906517
4.024024,-1.914907
4.034034,-1.923275
4.044044,-1.931622
4.054054,-1.939948
4.064064,-1.948254
4.074074,-1.956537
4.084084,-1.964800
4.094094,-1.973042
4.104104,-1.981263
4.114114,-1.989462
4.124124,-1.997641
4.134134,-2.005798
4.144144,-2.013934
4.154154,-2.022049
4.164164,-2.030144
4.174174,-2.038216
4.184184,-2.046268
4.194194,-2.054299
4.204204,-2.062309
4.214214,-2.070297
4.224224,-2.078265
4.234234,-2.086211
4.244244,-2.094137
4.254254,-2.102041
4.264264,-2.109924
4.274274,-2.117786
4.284284,-2.125627
4.294294,-2.133447
4.304304,-2.141246
4.314314,-2.149023
4.324324,-2.156780
4.334334,-2.164515
4.344344,-2.172230
4.354354,-2.179923
4.364364,-2.187595
4.374374,-2.195246
4.384384,-2.202876
4.394394,-2.210485
4.404404,-2.218073
4.414414,-2.225640
4.424424,-2.233185
4.434434,-2.240710
4.444444,-2.248213
4.454454,-2.255695
4.464464,-2.263157
4.474474,-2.270597
4.484484,-2.278016
4.494494,-2.285414
4.504505,-2.292791
4.514515,-2.300146
4.524525,-2.307481
4.534535,-2.314795
4.544545,-2.322087
4.554555,-2.329358
4.564565,-2.336609
4.574575,-2.343838
4.584585,-2.351046
4.594595,-2.358233
4.604605,-2.365399
4.614615,-2.372544
4.624625,-2.379667
4.634635,-2.386770
4.644645,-2.393852
4.654655,-2.400912
4.664665,-2.407951
4.674675,-2.414970
4.684685,-2.421967
4.694695,-2.428943
4.704705,-2.435898
4.714715,-2.442832
4.724725,-2.449744
4.734735,-2.456636
4.744745,-2.463507
4.754755,-2.470356
4.764765,-2.477185
4.774775,-2.483992
4.784785,-2.490778
4.794795,-2.497543
4.804805,-2.504287
4.814815,-2.511010
4.824825,-2.517712
4.834835,-2.524393
4.844845,-2.531052
4.854855,-2.537691
4.864865,-2.544308
4.874875,-2.550905
4.884885,-2.557480
4.894895,-2.564034
4.904905,-2.570567
4.914915,-2.577079
4.924925,-2.583570
4.934935,-2.590040
4.944945,-2.596488
4.954955,-2.602916
4.964965,-2.609322
4.974975,-2.615708
4.984985,-2.622072
4.994995,-2.628415
5.005005,-2.634737
5.015015,-2.641038
5.025025,-2.647318
5.035035,-2.653577
5.045045,-2.659815
5.055055,-2.666031
5.065065,-2.672227
5.075075,-2.678401
5.085085,-2.684555
5.095095,-2.690687
5.105105,-2.696798
5.115115,-2.702888
5.125125,-2.708957
5.135135,-2.715005
5.145145,-2.721032
5.155155,-2.727038
5.165165,-2.733022
5.175175,-2.738986
5.185185,-2.744928
5.195195,-2.750849
5.205205,-2.756750
5.215215,-2.762629
5.225225,-2.768487
5.235235,-2.774324
5.245245,-2.780140
5.255255,-2.785934
5.265265,-2.791708
5.275275,-2.797461
5.285285,-2.803192
5.295295,-2.808902
5.305305,-2.814592
5.315315,-2.820260
5.325325,-2.825907
5.335335,-2.831533
5.345345,-2.837138
5.355355,-2.842722
5.365365,-2.848284
5.375375,-2.853826
5.385385,-2.859346
5.395395,-2.864846
5.405405,-2.870324
5.415415,-2.875781
5.425425,-2.881217
5.435435,-2.886632
5.445445,-2.892026
5.455455,-2.897399
5.465465,-2.902751
5.475475,-2.908082
5.485485,-2.913391
5.495495,-2.918680
5.505506,-2.923947
5.515516,-2.929193
5.525526,-2.934419
5.535536,-2.939623
5.545546,-2.944806
5.555556,-2.949968
5.565566,-2.955108
5.575576,-2.960228
5.585586,-2.965327
5.595596,-2.970404
5.605606,-2.975461
5.615616,-2.980496
5.625626,-2.985510
5.635636,-2.990503
5.645646,-2.995475
5.655656,-3.000426
5.665666,-3.005356
5.675676,-3.010265
5.685686,-3.015153
5.695696,-3.020019
5.705706,-3.024865
5.715716,-3.029689
5.725726,-3.034492
5.735736,-3.039274
5.745746,-3.044036
5.755756,-3.048776
5.765766,-3.053494
5.775776,-3.058192
5.785786,-3.062869
5.795796,-3.067525
5.805806,-3.072159
5.815816,-3.076773
5.825826,-3.081365
5.835836,-3.085936
5.845846,-3.090486
5.855856,-3.095015
5.865866,-3.099523
5.875876,-3.104010
5.885886,-3.108476
5.895896,-3.112921
5.905906,-3.117344
5.915916,-3.121747
5.925926,-3.126128
5.935936,-3.130488
5.945946,-3.134828
5.955956,-3.139146
5.965966,-3.143443
5.975976,-3.147719
5.985986,-3.151973
5.995996,-3.156207
6.006006,-3.160414
6.016016,-3.164571
6.026026,-3.168675
6.036036,-3.172726
6.046046,-3.176725
6.056056,-3.180670
6.066066,-3.184563
6.076076,-3.188404
6.086086,-3.192191
6.096096,-3.195926
6.106106,-3.199608
6.116116,-3.203238
6.126126,-3.206814
6.136136,-3.210338
6.146146,-3.213809
6.156156,-3.217228
6.166166,-3.220593
6.176176,-3.223906
6.186186,-3.227166
6.196196,-3.230374
6.206206,-3.233529
6.216216,-3.236631
6.226226,-3.239680
6.236236,-3.242676
6.246246,-3.245620
