Time,Value
0.000000,-4.999983
0.000578,-4.979993
0.001157,-4.960063
0.001735,-4.940193
0.002313,-4.920383
0.002892,-4.900632
0.003470,-4.880941
0.004048,-4.861309
0.004627,-4.841737
0.005205,-4.822224
0.005783,-4.802769
0.006362,-4.783374
0.006940,-4.764038
0.007518,-4.744760
0.008097,-4.725541
0.008675,-4.706380
0.009253,-4.687277
0.009832,-4.668233
0.010410,-4.649247
0.010988,-4.630318
0.011567,-4.611448
0.012145,-4.592635
0.012723,-4.573880
0.013301,-4.555182
0.013880,-4.536542
0.014458,-4.517959
0.015036,-4.499433
0.015615,-4.480964
0.016193,-4.462552
0.016771,-4.444196
0.017350,-4.425898
0.017928,-4.407655
0.018506,-4.389469
0.019085,-4.371340
0.019663,-4.353266
0.020241,-4.335249
0.020820,-4.317288
0.021398,-4.299382
0.021976,-4.281532
0.022555,-4.263737
0.023133,-4.245998
0.023711,-4.228314
0.024290,-4.210686
0.024868,-4.193112
0.025446,-4.175594
0.026025,-4.158130
0.026603,-4.140721
0.027181,-4.123366
0.027760,-4.106066
0.028338,-4.088821
0.028916,-4.071629
0.029495,-4.054492
0.030073,-4.037409
0.030651,-4.020379
0.031230,-4.003403
0.031808,-3.986481
0.032386,-3.969613
0.032965,-3.952797
0.033543,-3.936035
0.034121,-3.919326
0.034700,-3.902671
0.035278,-3.886068
0.035856,-3.869517
0.036435,-3.853020
0.037013,-3.836575
0.037591,-3.820182
0.038169,-3.803842
0.038748,-3.787554
0.039326,-3.771318
0.039904,-3.755134
0.040483,-3.739002
0.041061,-3.722921
0.041639,-3.706892
0.042218,-3.690914
0.042796,-3.674988
0.043374,-3.659113
0.043953,-3.643289
0.044531,-3.627516
0.045109,-3.611794
0.045688,-3.596123
0.046266,-3.580502
0.046844,-3.564932
0.047423,-3.549412
0.048001,-3.533942
0.048579,-3.518523
0.049158,-3.503153
0.049736,-3.487834
0.050314,-3.472564
0.050893,-3.457344
0.051471,-3.442173
0.052049,-3.427052
0.052628,-3.411980
0.053206,-3.396957
0.053784,-3.381983
0.054363,-3.367058
0.054941,-3.352182
0.055519,-3.337355
0.056098,-3.322576
0.056676,-3.307846
0.057254,-3.293164
0.057833,-3.278530
0.058411,-3.263945
0.058989,-3.249407
0.059568,-3.234917
0.060146,-3.220475
0.060724,-3.206080
0.061303,-3.191733
0.061881,-3.177433
0.062459,-3.163181
0.063038,-3.148975
0.063616,-3.134817
0.064194,-3.120705
0.064772,-3.106641
0.065351,-3.092623
0.065929,-3.078651
0.066507,-3.064726
0.067086,-3.050847
0.067664,-3.037014
0.068242,-3.023228
0.068821,-3.009487
0.069399,-2.995792
0.069977,-2.982142
0.070556,-2.968539
0.071134,-2.954980
0.071712,-2.941467
0.072291,-2.928000
0.072869,-2.914577
0.073447,-2.901199
0.074026,-2.887866
0.074604,-2.874578
0.075182,-2.861334
0.075761,-2.848135
0.076339,-2.834980
0.076917,-2.821870
0.077496,-2.808803
0.078074,-2.795781
0.078652,-2.782802
0.079231,-2.769867
0.079809,-2.756976
0.080387,-2.744128
0.080966,-2.731324
0.081544,-2.718563
0.082122,-2.705845
0.082701,-2.693170
0.083279,-2.680538
0.083857,-2.667949
0.084436,-2.655402
0.085014,-2.642898
0.085592,-2.630437
0.086171,-2.618018
0.086749,-2.605641
0.087327,-2.593306
0.087906,-2.581013
0.088484,-2.568761
0.089062,-2.556552
0.089640,-2.544384
0.090219,-2.532257
0.090797,-2.520172
0.091375,-2.508128
0.091954,-2.496126
0.092532,-2.484164
0.093110,-2.472243
0.093689,-2.460363
0.094267,-2.448523
0.094845,-2.436724
0.095424,-2.424965
0.096002,-2.413247
0.096580,-2.401569
0.097159,-2.389930
0.097737,-2.378332
0.098315,-2.366773
0.098894,-2.355254
0.099472,-2.343775
0.100050,-2.332335
0.100629,-2.320934
0.101207,-2.309573
0.101785,-2.298250
0.102364,-2.286967
0.102942,-2.275722
0.103520,-2.264516
0.104099,-2.253349
0.104677,-2.242220
0.105255,-2.231129
0.105834,-2.220077
0.106412,-2.209062
0.106990,-2.198086
0.107569,-2.187147
0.108147,-2.176247
0.108725,-2.165383
0.109304,-2.154558
0.109882,-2.143769
0.110460,-2.133018
0.111039,-2.122304
0.111617,-2.111628
0.112195,-2.100987
0.112774,-2.090384
0.113352,-2.079818
0.113930,-2.069288
0.114508,-2.058794
0.115087,-2.048337
0.115665,-2.037915
