Time,Value
0.532167,2.394207
0.533835,2.399151
0.535503,2.404071
0.537172,2.408967
0.538840,2.413839
0.540508,2.418686
0.542176,2.423509
0.543845,2.428307
0.545513,2.433080
0.547181,2.437829
0.548849,2.442553
0.550517,2.447252
0.552186,2.451927
0.553854,2.456577
0.555522,2.461201
0.557190,2.465801
0.558859,2.470376
0.560527,2.474926
0.562195,2.479451
0.563863,2.483950
0.565532,2.488425
0.567200,2.492874
0.568868,2.497298
0.570536,2.501696
0.572205,2.506069
0.573873,2.510417
0.575541,2.514739
0.577209,2.519036
0.578877,2.523307
0.580546,2.527553
0.582214,2.531772
0.583882,2.535967
0.585550,2.540135
0.587219,2.544278
0.588887,2.548394
0.590555,2.552485
0.592223,2.556550
0.593892,2.560589
0.595560,2.564602
0.597228,2.568589
0.598896,2.572550
0.600565,2.576485
0.602233,2.580393
0.603901,2.584276
0.605569,2.588132
0.607237,2.591962
0.608906,2.595765
0.610574,2.599542
0.612242,2.603293
0.613910,2.607017
0.615579,2.610714
0.617247,2.614386
0.618915,2.618030
0.620583,2.621648
0.622252,2.625239
0.623920,2.628804
0.625588,2.632342
0.627256,2.635853
0.628925,2.639337
0.630593,2.642794
0.632261,2.646225
0.633929,2.649628
0.635597,2.653005
0.637266,2.656355
0.638934,2.659677
0.640602,2.662973
0.642270,2.666241
0.643939,2.669483
0.645607,2.672697
0.647275,2.675884
0.648943,2.679044
0.650612,2.682176
0.652280,2.685282
0.653948,2.688360
0.655616,2.691410
0.657285,2.694433
0.658953,2.697429
0.660621,2.700397
0.662289,2.703338
0.663957,2.706252
0.665626,2.709137
0.667294,2.711996
0.668962,2.714826
0.670630,2.717629
0.672299,2.720404
0.673967,2.723152
0.675635,2.725872
0.677303,2.728564
0.678972,2.731228
0.680640,2.733865
0.682308,2.736474
0.683976,2.739054
0.685644,2.741607
0.687313,2.744133
0.688981,2.746630
0.690649,2.749099
0.692317,2.751540
0.693986,2.753953
0.695654,2.756338
0.697322,2.758695
0.698990,2.761024
0.700659,2.763325
0.702327,2.765598
0.703995,2.767843
0.705663,2.770059
0.707332,2.772247
0.709000,2.774407
0.710668,2.776539
0.712336,2.778642
0.714004,2.780717
0.715673,2.782764
0.717341,2.784783
0.719009,2.786773
0.720677,2.788734
0.722346,2.790668
0.724014,2.792573
0.725682,2.794449
0.727350,2.796297
0.729019,2.798117
0.730687,2.799908
0.732355,2.801670
0.734023,2.803404
0.735692,2.805110
0.737360,2.806787
0.739028,2.808435
0.740696,2.810055
0.742364,2.811646
0.744033,2.813208
0.745701,2.814742
0.747369,2.816247
0.749037,2.817723
0.750706,2.819171
0.752374,2.820590
0.754042,2.821980
0.755710,2.823342
0.757379,2.824675
0.759047,2.825979
0.760715,2.827254
0.762383,2.828500
0.764052,2.829718
0.765720,2.830907
0.767388,2.832067
0.769056,2.833198
0.770724,2.834300
0.772393,2.835374
0.774061,2.836418
0.775729,2.837434
0.777397,2.838421
0.779066,2.839378
0.780734,2.840307
0.782402,2.841207
0.784070,2.842078
0.785739,2.842920
0.787407,2.843733
0.789075,2.844518
0.790743,2.845273
0.792412,2.845999
0.794080,2.846696
0.795748,2.847364
0.797416,2.848004
0.799084,2.848614
0.800753,2.849195
0.802421,2.849747
0.804089,2.850270
0.805757,2.850765
0.807426,2.851230
0.809094,2.851666
0.810762,2.852073
0.812430,2.852451
0.814099,2.852799
0.815767,2.853119
0.817435,2.853410
0.819103,2.853672
0.820772,2.853904
0.822440,2.854108
0.824108,2.854282
0.825776,2.854428
0.827444,2.854544
0.829113,2.854631
0.830781,2.854690
0.832449,2.854719
0.834117,2.854719
0.835786,2.854690
0.837454,2.854631
0.839122,2.854544
0.840790,2.854428
0.842459,2.854283
0.844127,2.854108
0.845795,2.853905
0.847463,2.853672
0.849132,2.853410
0.850800,2.853120
0.852468,2.852800
0.854136,2.852451
0.855804,2.852073
0.857473,2.851666
0.859141,2.851230
0.860809,2.850765
0.862477,2.850271
0.864146,2.849748
0.865814,2.849196
0.867482,2.848615
0.869150,2.848005
0.870819,2.847366
0.872487,2.846697
0.874155,2.846000
0.875823,2.845274
0.877491,2.844519
0.879160,2.843735
0.880828,2.842922
0.882496,2.842080
0.884164,2.841209
0.885833,2.840309
0.887501,2.839380
0.889169,2.838422
0.890837,2.837435
0.892506,2.836420
0.894174,2.835375
0.895842,2.834302
0.897510,2.833200
0.899179,2.832069
0.900847,2.830909
0.902515,2.829720
0.904183,2.828502
0.905851,2.827256
0.907520,2.825981
0.909188,2.824677
0.910856,2.823344
0.912524,2.821983
0.914193,2.820592
0.915861,2.819173
0.917529,2.817726
0.919197,2.816249
0.920866,2.814744
0.922534,2.813211
0.924202,2.811648
0.925870,2.810057
0.927539,2.808438
0.929207,2.806789
0.930875,2.805112
0.932543,2.803407
0.934211,2.801673
0.935880,2.799911
0.937548,2.798120
0.939216,2.796300
0.940884,2.794452
0.942553,2.792576
0.944221,2.790671
0.945889,2.788738
0.947557,2.786776
0.949226,2.784786
0.950894,2.782767
0.952562,2.780721
0.954230,2.778646
0.955899,2.776542
0.957567,2.774411
0.959235,2.772251
0.960903,2.770063
0.962571,2.767846
0.964240,2.765602
0.965908,2.763329
0.967576,2.761028
0.969244,2.758699
0.970913,2.756342
0.972581,2.753957
0.974249,2.751544
0.975917,2.749103
0.977586,2.746634
0.979254,2.744137
0.980922,2.741612
0.982590,2.739059
0.984259,2.736478
0.985927,2.733869
0.987595,2.731233
0.989263,2.728568
0.990931,2.725876
0.992600,2.723156
0.994268,2.720409
0.995936,2.717634
0.997604,2.714831
0.999273,2.712000
1.000941,2.709142
1.002609,2.706256
1.004277,2.703343
1.005946,2.700402
1.007614,2.697434
1.009282,2.694438
1.010950,2.691415
1.012619,2.688365
1.014287,2.685287
1.015955,2.682181
1.017623,2.679049
1.019291,2.675889
1.020960,2.672702
1.022628,2.669488
1.024296,2.666247
1.025964,2.662978
1.027633,2.659683
1.029301,2.656360
1.030969,2.653010
1.032637,2.649634
1.034306,2.646230
1.035974,2.642800
1.037642,2.639342
1.039310,2.635858
1.040978,2.632347
1.042647,2.628809
1.044315,2.625245
1.045983,2.621654
1.047651,2.618036
1.049320,2.614391
1.050988,2.610720
1.052656,2.607023
1.054324,2.603299
1.055993,2.599548
1.057661,2.595771
1.059329,2.591968
1.060997,2.588138
1.062666,2.584282
1.064334,2.580400
1.066002,2.576491
1.067670,2.572556
1.069338,2.568596
1.071007,2.564609
1.072675,2.560596
1.074343,2.556557
1.076011,2.552492
1.077680,2.548401
1.079348,2.544284
1.081016,2.540142
1.082684,2.535973
1.084353,2.531779
1.086021,2.527559
1.087689,2.523314
1.089357,2.519043
1.091026,2.514746
1.092694,2.510424
1.094362,2.506076
1.096030,2.501703
1.097698,2.497305
1.099367,2.492881
1.101035,2.488432
1.102703,2.483957
1.104371,2.479458
1.106040,2.474933
1.107708,2.470383
1.109376,2.465808
1.111044,2.461209
1.112713,2.456584
1.114381,2.451934
1.116049,2.447260
1.117717,2.442560
1.119386,2.437836
1.121054,2.433087
1.122722,2.428314
1.124390,2.423516
1.126058,2.418693
1.127727,2.413846
1.129395,2.408975
1.131063,2.404079
1.132731,2.399159
1.134400,2.394214
1.136068,2.389246
1.137736,2.384253
1.139404,2.379236
1.141073,2.374195
1.142741,2.369130
1.144409,2.364041
1.146077,2.358928
1.147746,2.353791
1.149414,2.348630
1.151082,2.343446
1.152750,2.338238
1.154418,2.333007
1.156087,2.327752
1.157755,2.322473
1.159423,2.317171
1.161091,2.311846
1.162760,2.306497
1.164428,2.301125
1.166096,2.295730
1.167764,2.290311
1.169433,2.284870
1.171101,2.279405
1.172769,2.273918
1.174437,2.268407
1.176106,2.262874
1.177774,2.257318
1.179442,2.251739
1.181110,2.246138
1.182778,2.240514
1.184447,2.234867
1.186115,2.229198
1.187783,2.223507
1.189451,2.217793
1.191120,2.212057
1.192788,2.206299
1.194456,2.200518
1.196124,2.194716
1.197793,2.188891
1.199461,2.183044
1.201129,2.177176
1.202797,2.171286
1.204466,2.165374
1.206134,2.159440
1.207802,2.153484
1.209470,2.147507
1.211138,2.141509
1.212807,2.135489
1.214475,2.129448
1.216143,2.123385
1.217811,2.117301
1.219480,2.111196
1.221148,2.105070
1.222816,2.098923
1.224484,2.092755
1.226153,2.086566
1.227821,2.080356
1.229489,2.074126
1.231157,2.067875
1.232825,2.061603
1.234494,2.055311
1.236162,2.048998
1.237830,2.042665
1.239498,2.036311
1.241167,2.029938
1.242835,2.023544
1.244503,2.017130
1.246171,2.010696
1.247840,2.004242
1.249508,1.997768
1.251176,1.991274
1.252844,1.984761
1.254513,1.978228
1.256181,1.971675
1.257849,1.965103
1.259517,1.958511
1.261185,1.951900
1.262854,1.945270
1.264522,1.938621
1.266190,1.931952
1.267858,1.925265
1.269527,1.918558
1.271195,1.911833
1.272863,1.905088
1.274531,1.898325
1.276200,1.891544
1.277868,1.884744
1.279536,1.877925
1.281204,1.871088
1.282873,1.864232
1.284541,1.857359
1.286209,1.850467
1.287877,1.843557
1.289545,1.836629
1.291214,1.829683
1.292882,1.822719
1.294550,1.815737
1.296218,1.808738
1.297887,1.801721
1.299555,1.794687
1.301223,1.787635
1.302891,1.780566
1.304560,1.773479
1.306228,1.766376
1.307896,1.759255
1.309564,1.752117
1.311233,1.744962
1.312901,1.737791
1.314569,1.730602
1.316237,1.723397
1.317905,1.716176
1.319574,1.708938
1.321242,1.701683
1.322910,1.694412
1.324578,1.687125
1.326247,1.679822
1.327915,1.672503
1.329583,1.665167
1.331251,1.657816
1.332920,1.650449
1.334588,1.643066
1.336256,1.635668
1.337924,1.628254
