Time,Value
0.000000,0.000000
0.207360,1.034207
0.414720,2.034662
0.622080,3.159308
0.829440,3.855068
1.036800,2.857846
1.036800,2.857853
1.244160,1.836721
1.451520,0.863555
1.658880,-0.225381
1.866239,-0.912723
2.073599,0.000000
